Year,Industry,Employed
Unnamed: 123,Others,0.0
Unnamed: 123,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 123,"Clerical, Sales & Service Workers",0.0
Unnamed: 123,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 124,"Food, Beverages & Tobacco",0.0
Unnamed: 124,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 124,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 124,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 124,"Electronic, Computer & Optical Products",0.0
Unnamed: 124,Transport Equipment,0.0
Unnamed: 124,Other Manufacturing Industries,0.0
Unnamed: 124,Construction,0.0
Unnamed: 124,Wholesale Trade,0.0
Unnamed: 124,Retail Trade,0.0
Unnamed: 124,Land Transport & Supporting Services,0.0
Unnamed: 124,Water Transport & Supporting Services,0.0
Unnamed: 124,Air Transport & Supporting Services,0.0
Unnamed: 124,Other Transportation & Storage Services,0.0
Unnamed: 124,Accommodation,0.0
Unnamed: 124,Food & Beverage Services,0.0
Unnamed: 124,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 124,IT & Other Information Services,0.0
Unnamed: 124,Financial Services,0.0
Unnamed: 124,Insurance Services,0.0
Unnamed: 124,Real Estate Services,0.0
Unnamed: 124,"Legal, Accounting & Management Services",0.0
Unnamed: 124,Architectural & Engineering Services,0.0
Unnamed: 124,Other Professional Services,0.0
Unnamed: 124,Security & Investigation,0.0
Unnamed: 124,Cleaning & Landscaping,0.0
Unnamed: 124,Other Administrative & Support Services,0.0
Unnamed: 124,Public Administration & Education,0.0
Unnamed: 124,Health & Social Services,0.0
Unnamed: 124,"Arts, Entertainment & Recreation",0.0
Unnamed: 124,"Other Community, Social & Personal Services",0.0
Unnamed: 124,Others,0.0
Unnamed: 124,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 124,"Clerical, Sales & Service Workers",0.0
Unnamed: 124,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 125,"Food, Beverages & Tobacco",0.0
Unnamed: 125,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 125,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 125,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 125,"Electronic, Computer & Optical Products",0.0
Unnamed: 125,Transport Equipment,0.0
Unnamed: 125,Other Manufacturing Industries,0.0
Unnamed: 125,Construction,0.0
Unnamed: 125,Wholesale Trade,0.0
Unnamed: 125,Retail Trade,0.0
Unnamed: 125,Land Transport & Supporting Services,0.0
Unnamed: 125,Water Transport & Supporting Services,0.0
Unnamed: 125,Air Transport & Supporting Services,0.0
Unnamed: 125,Other Transportation & Storage Services,0.0
Unnamed: 125,Accommodation,0.0
Unnamed: 125,Food & Beverage Services,0.0
Unnamed: 125,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 125,IT & Other Information Services,0.0
Unnamed: 125,Financial Services,0.0
Unnamed: 125,Insurance Services,0.0
Unnamed: 125,Real Estate Services,0.0
Unnamed: 125,"Legal, Accounting & Management Services",0.0
Unnamed: 125,Architectural & Engineering Services,0.0
Unnamed: 125,Other Professional Services,0.0
Unnamed: 125,Security & Investigation,0.0
Unnamed: 125,Cleaning & Landscaping,0.0
Unnamed: 125,Other Administrative & Support Services,0.0
Unnamed: 125,Public Administration & Education,0.0
Unnamed: 125,Health & Social Services,0.0
Unnamed: 125,"Arts, Entertainment & Recreation",0.0
Unnamed: 125,"Other Community, Social & Personal Services",0.0
Unnamed: 125,Others,0.0
Unnamed: 125,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 125,"Clerical, Sales & Service Workers",0.0
Unnamed: 125,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 126,"Food, Beverages & Tobacco",0.0
Unnamed: 126,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 126,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 126,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 126,"Electronic, Computer & Optical Products",0.0
Unnamed: 126,Transport Equipment,0.0
Unnamed: 126,Other Manufacturing Industries,0.0
Unnamed: 126,Construction,0.0
Unnamed: 126,Wholesale Trade,0.0
Unnamed: 126,Retail Trade,0.0
Unnamed: 126,Land Transport & Supporting Services,0.0
Unnamed: 126,Water Transport & Supporting Services,0.0
Unnamed: 126,Air Transport & Supporting Services,0.0
Unnamed: 126,Other Transportation & Storage Services,0.0
Unnamed: 126,Accommodation,0.0
Unnamed: 126,Food & Beverage Services,0.0
Unnamed: 126,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 126,IT & Other Information Services,0.0
Unnamed: 126,Financial Services,0.0
Unnamed: 126,Insurance Services,0.0
Unnamed: 126,Real Estate Services,0.0
Unnamed: 126,"Legal, Accounting & Management Services",0.0
Unnamed: 126,Architectural & Engineering Services,0.0
Unnamed: 126,Other Professional Services,0.0
Unnamed: 126,Security & Investigation,0.0
Unnamed: 126,Cleaning & Landscaping,0.0
Unnamed: 126,Other Administrative & Support Services,0.0
Unnamed: 126,Public Administration & Education,0.0
Unnamed: 126,Health & Social Services,0.0
Unnamed: 126,"Arts, Entertainment & Recreation",0.0
Unnamed: 126,"Other Community, Social & Personal Services",0.0
Unnamed: 126,Others,0.0
Unnamed: 126,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 126,"Clerical, Sales & Service Workers",0.0
Unnamed: 126,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 127,"Food, Beverages & Tobacco",0.0
Unnamed: 127,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 127,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 127,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 127,"Electronic, Computer & Optical Products",0.0
Unnamed: 127,Transport Equipment,0.0
Unnamed: 127,Other Manufacturing Industries,0.0
Unnamed: 127,Construction,0.0
Unnamed: 127,Wholesale Trade,0.0
Unnamed: 127,Retail Trade,0.0
Unnamed: 127,Land Transport & Supporting Services,0.0
Unnamed: 127,Water Transport & Supporting Services,0.0
Unnamed: 127,Air Transport & Supporting Services,0.0
Unnamed: 127,Other Transportation & Storage Services,0.0
Unnamed: 127,Accommodation,0.0
Unnamed: 127,Food & Beverage Services,0.0
Unnamed: 127,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 127,IT & Other Information Services,0.0
Unnamed: 127,Financial Services,0.0
Unnamed: 127,Insurance Services,0.0
Unnamed: 127,Real Estate Services,0.0
Unnamed: 127,"Legal, Accounting & Management Services",0.0
Unnamed: 127,Architectural & Engineering Services,0.0
Unnamed: 127,Other Professional Services,0.0
Unnamed: 127,Security & Investigation,0.0
Unnamed: 127,Cleaning & Landscaping,0.0
Unnamed: 127,Other Administrative & Support Services,0.0
Unnamed: 127,Public Administration & Education,0.0
Unnamed: 127,Health & Social Services,0.0
Unnamed: 127,"Arts, Entertainment & Recreation",0.0
Unnamed: 127,"Other Community, Social & Personal Services",0.0
Unnamed: 127,Others,0.0
Unnamed: 127,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 127,"Clerical, Sales & Service Workers",0.0
Unnamed: 127,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 128,"Food, Beverages & Tobacco",0.0
Unnamed: 128,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 128,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 128,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 128,"Electronic, Computer & Optical Products",0.0
Unnamed: 128,Transport Equipment,0.0
Unnamed: 128,Other Manufacturing Industries,0.0
Unnamed: 128,Construction,0.0
Unnamed: 128,Wholesale Trade,0.0
Unnamed: 128,Retail Trade,0.0
Unnamed: 128,Land Transport & Supporting Services,0.0
Unnamed: 128,Water Transport & Supporting Services,0.0
Unnamed: 128,Air Transport & Supporting Services,0.0
Unnamed: 128,Other Transportation & Storage Services,0.0
Unnamed: 128,Accommodation,0.0
Unnamed: 128,Food & Beverage Services,0.0
Unnamed: 128,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 128,IT & Other Information Services,0.0
Unnamed: 128,Financial Services,0.0
Unnamed: 128,Insurance Services,0.0
Unnamed: 128,Real Estate Services,0.0
Unnamed: 128,"Legal, Accounting & Management Services",0.0
Unnamed: 128,Architectural & Engineering Services,0.0
Unnamed: 128,Other Professional Services,0.0
Unnamed: 128,Security & Investigation,0.0
Unnamed: 128,Cleaning & Landscaping,0.0
Unnamed: 128,Other Administrative & Support Services,0.0
Unnamed: 128,Public Administration & Education,0.0
Unnamed: 128,Health & Social Services,0.0
Unnamed: 128,"Arts, Entertainment & Recreation",0.0
Unnamed: 128,"Other Community, Social & Personal Services",0.0
Unnamed: 128,Others,0.0
Unnamed: 128,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 128,"Clerical, Sales & Service Workers",0.0
Unnamed: 128,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 129,"Food, Beverages & Tobacco",0.0
Unnamed: 129,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 129,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 129,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 129,"Electronic, Computer & Optical Products",0.0
Unnamed: 129,Transport Equipment,0.0
Unnamed: 129,Other Manufacturing Industries,0.0
Unnamed: 129,Construction,0.0
Unnamed: 129,Wholesale Trade,0.0
Unnamed: 129,Retail Trade,0.0
Unnamed: 129,Land Transport & Supporting Services,0.0
Unnamed: 129,Water Transport & Supporting Services,0.0
Unnamed: 129,Air Transport & Supporting Services,0.0
Unnamed: 129,Other Transportation & Storage Services,0.0
Unnamed: 129,Accommodation,0.0
Unnamed: 129,Food & Beverage Services,0.0
Unnamed: 129,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 129,IT & Other Information Services,0.0
Unnamed: 129,Financial Services,0.0
Unnamed: 129,Insurance Services,0.0
Unnamed: 129,Real Estate Services,0.0
Unnamed: 129,"Legal, Accounting & Management Services",0.0
Unnamed: 129,Architectural & Engineering Services,0.0
Unnamed: 129,Other Professional Services,0.0
Unnamed: 129,Security & Investigation,0.0
Unnamed: 129,Cleaning & Landscaping,0.0
Unnamed: 129,Other Administrative & Support Services,0.0
Unnamed: 129,Public Administration & Education,0.0
Unnamed: 129,Health & Social Services,0.0
Unnamed: 129,"Arts, Entertainment & Recreation",0.0
Unnamed: 129,"Other Community, Social & Personal Services",0.0
Unnamed: 129,Others,0.0
Unnamed: 129,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 129,"Clerical, Sales & Service Workers",0.0
Unnamed: 129,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 130,"Food, Beverages & Tobacco",0.0
Unnamed: 130,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 130,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 130,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 130,"Electronic, Computer & Optical Products",0.0
Unnamed: 130,Transport Equipment,0.0
Unnamed: 130,Other Manufacturing Industries,0.0
Unnamed: 130,Construction,0.0
Unnamed: 130,Wholesale Trade,0.0
Unnamed: 130,Retail Trade,0.0
Unnamed: 130,Land Transport & Supporting Services,0.0
Unnamed: 130,Water Transport & Supporting Services,0.0
Unnamed: 130,Air Transport & Supporting Services,0.0
Unnamed: 130,Other Transportation & Storage Services,0.0
Unnamed: 130,Accommodation,0.0
Unnamed: 130,Food & Beverage Services,0.0
Unnamed: 130,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 130,IT & Other Information Services,0.0
Unnamed: 130,Financial Services,0.0
Unnamed: 130,Insurance Services,0.0
Unnamed: 130,Real Estate Services,0.0
Unnamed: 130,"Legal, Accounting & Management Services",0.0
Unnamed: 130,Architectural & Engineering Services,0.0
Unnamed: 130,Other Professional Services,0.0
Unnamed: 130,Security & Investigation,0.0
Unnamed: 130,Cleaning & Landscaping,0.0
Unnamed: 130,Other Administrative & Support Services,0.0
Unnamed: 130,Public Administration & Education,0.0
Unnamed: 130,Health & Social Services,0.0
Unnamed: 130,"Arts, Entertainment & Recreation",0.0
Unnamed: 130,"Other Community, Social & Personal Services",0.0
Unnamed: 130,Others,0.0
Unnamed: 130,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 130,"Clerical, Sales & Service Workers",0.0
Unnamed: 130,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 131,"Food, Beverages & Tobacco",0.0
Unnamed: 131,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 131,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 131,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 131,"Electronic, Computer & Optical Products",0.0
Unnamed: 131,Transport Equipment,0.0
Unnamed: 131,Other Manufacturing Industries,0.0
Unnamed: 131,Construction,0.0
Unnamed: 131,Wholesale Trade,0.0
Unnamed: 131,Retail Trade,0.0
Unnamed: 131,Land Transport & Supporting Services,0.0
Unnamed: 131,Water Transport & Supporting Services,0.0
Unnamed: 131,Air Transport & Supporting Services,0.0
Unnamed: 131,Other Transportation & Storage Services,0.0
Unnamed: 131,Accommodation,0.0
Unnamed: 131,Food & Beverage Services,0.0
Unnamed: 131,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 131,IT & Other Information Services,0.0
Unnamed: 131,Financial Services,0.0
Unnamed: 131,Insurance Services,0.0
Unnamed: 131,Real Estate Services,0.0
Unnamed: 131,"Legal, Accounting & Management Services",0.0
Unnamed: 131,Architectural & Engineering Services,0.0
Unnamed: 131,Other Professional Services,0.0
Unnamed: 131,Security & Investigation,0.0
Unnamed: 131,Cleaning & Landscaping,0.0
Unnamed: 131,Other Administrative & Support Services,0.0
Unnamed: 131,Public Administration & Education,0.0
Unnamed: 131,Health & Social Services,0.0
Unnamed: 131,"Arts, Entertainment & Recreation",0.0
Unnamed: 131,"Other Community, Social & Personal Services",0.0
Unnamed: 131,Others,0.0
Unnamed: 131,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 131,"Clerical, Sales & Service Workers",0.0
Unnamed: 131,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 132,"Food, Beverages & Tobacco",0.0
Unnamed: 132,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 132,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 132,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 132,"Electronic, Computer & Optical Products",0.0
Unnamed: 132,Transport Equipment,0.0
Unnamed: 132,Other Manufacturing Industries,0.0
Unnamed: 132,Construction,0.0
Unnamed: 132,Wholesale Trade,0.0
Unnamed: 132,Retail Trade,0.0
Unnamed: 132,Land Transport & Supporting Services,0.0
Unnamed: 132,Water Transport & Supporting Services,0.0
Unnamed: 132,Air Transport & Supporting Services,0.0
Unnamed: 132,Other Transportation & Storage Services,0.0
Unnamed: 132,Accommodation,0.0
Unnamed: 132,Food & Beverage Services,0.0
Unnamed: 132,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 132,IT & Other Information Services,0.0
Unnamed: 132,Financial Services,0.0
Unnamed: 132,Insurance Services,0.0
Unnamed: 132,Real Estate Services,0.0
Unnamed: 132,"Legal, Accounting & Management Services",0.0
Unnamed: 132,Architectural & Engineering Services,0.0
Unnamed: 132,Other Professional Services,0.0
Unnamed: 132,Security & Investigation,0.0
Unnamed: 132,Cleaning & Landscaping,0.0
Unnamed: 132,Other Administrative & Support Services,0.0
Unnamed: 132,Public Administration & Education,0.0
Unnamed: 132,Health & Social Services,0.0
Unnamed: 132,"Arts, Entertainment & Recreation",0.0
Unnamed: 132,"Other Community, Social & Personal Services",0.0
Unnamed: 132,Others,0.0
Unnamed: 132,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 132,"Clerical, Sales & Service Workers",0.0
Unnamed: 132,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 133,"Food, Beverages & Tobacco",0.0
Unnamed: 133,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 133,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 133,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 133,"Electronic, Computer & Optical Products",0.0
Unnamed: 133,Transport Equipment,0.0
Unnamed: 133,Other Manufacturing Industries,0.0
Unnamed: 133,Construction,0.0
Unnamed: 133,Wholesale Trade,0.0
Unnamed: 133,Retail Trade,0.0
Unnamed: 133,Land Transport & Supporting Services,0.0
Unnamed: 133,Water Transport & Supporting Services,0.0
Unnamed: 133,Air Transport & Supporting Services,0.0
Unnamed: 133,Other Transportation & Storage Services,0.0
Unnamed: 133,Accommodation,0.0
Unnamed: 133,Food & Beverage Services,0.0
Unnamed: 133,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 133,IT & Other Information Services,0.0
Unnamed: 133,Financial Services,0.0
Unnamed: 133,Insurance Services,0.0
Unnamed: 133,Real Estate Services,0.0
Unnamed: 133,"Legal, Accounting & Management Services",0.0
Unnamed: 133,Architectural & Engineering Services,0.0
Unnamed: 133,Other Professional Services,0.0
Unnamed: 133,Security & Investigation,0.0
Unnamed: 133,Cleaning & Landscaping,0.0
Unnamed: 133,Other Administrative & Support Services,0.0
Unnamed: 133,Public Administration & Education,0.0
Unnamed: 133,Health & Social Services,0.0
Unnamed: 133,"Arts, Entertainment & Recreation",0.0
Unnamed: 133,"Other Community, Social & Personal Services",0.0
Unnamed: 133,Others,0.0
Unnamed: 133,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 133,"Clerical, Sales & Service Workers",0.0
Unnamed: 133,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 134,"Food, Beverages & Tobacco",0.0
Unnamed: 134,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 134,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 134,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 134,"Electronic, Computer & Optical Products",0.0
Unnamed: 134,Transport Equipment,0.0
Unnamed: 134,Other Manufacturing Industries,0.0
Unnamed: 134,Construction,0.0
Unnamed: 134,Wholesale Trade,0.0
Unnamed: 134,Retail Trade,0.0
Unnamed: 134,Land Transport & Supporting Services,0.0
Unnamed: 134,Water Transport & Supporting Services,0.0
